gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000028955	203.8132	0.07849978	0.11883762	0.1876362	0.6559687
ENSMUSG00000028957	476.5818	-0.09294321	0.12276368	0.1173003	0.5840199
ENSMUSG00000028958	46.36665	0.007859006	0.12689385	0.8638289	0.9696607
ENSMUSG00000028959	339.2878	-0.0239042	0.11171255	0.6910252	0.9235172
ENSMUSG00000028960	841.0141	-0.02758614	0.11909353	0.6166964	0.9022054
ENSMUSG00000028961	110.5069	-0.06136127	0.11427459	0.3104706	0.7615493
ENSMUSG00000028962	161.3284	-0.04161319	0.11177835	0.4930563	0.8539342
ENSMUSG00000028964	322.9764	-0.03644361	0.10981529	0.5532693	0.8785532
ENSMUSG00000028965	2.438125	0.01417408	0.16515183	0.4155153	0.8198573
ENSMUSG00000028967	180.1606	0.01820959	0.11556895	0.7515902	0.9386681
ENSMUSG00000028969	392.3848	-0.02447023	0.11057525	0.6871551	0.9231046
ENSMUSG00000028970	27.47929	-0.02018509	0.1391838	0.5096334	0.8603658
ENSMUSG00000028971	2.575609	-0.0166216	0.16428798	0.3652177	0.7906988
ENSMUSG00000028972	0.07904697	0	0.22572474	1	NA
ENSMUSG00000028973	304.4291	0.03620443	0.11013566	0.5548689	0.8785532
ENSMUSG00000028974	153.9136	-0.008052212	0.11591165	0.8877991	0.9760355
ENSMUSG00000028975	207.2904	0.08219143	0.1104607	0.1949395	0.6633725
ENSMUSG00000028976	26.23812	0.0547132	0.1423151	0.1624968	0.6275361
ENSMUSG00000028977	31.29276	-0.04831969	0.14631237	0.1651441	0.6301587
ENSMUSG00000028978	40.1223	0.05990267	0.13028505	0.2236112	0.686564
ENSMUSG00000028979	8.9455	-0.1361968	0.49505543	0.008189512	0.2525868
ENSMUSG00000028980	82.19825	0.002013408	0.13360791	0.9552933	0.9896063
ENSMUSG00000028982	149.3607	-0.02256181	0.11358066	0.7021429	0.9271169
ENSMUSG00000028986	1186.178	-0.0917052	0.10737549	0.1567884	0.6207927
ENSMUSG00000028988	132.495	0.1131036	0.12031809	0.07157455	0.5084953
ENSMUSG00000028989	2.542288	-0.02775584	0.19320481	0.1688049	0.6346518
ENSMUSG00000028990	58.89538	-0.06304972	0.14680664	0.1120153	0.581346
ENSMUSG00000028991	1346.059	0.0154695	0.07554168	0.7990043	0.9511894
ENSMUSG00000028992	35.92761	-0.05507726	0.13557788	0.2098946	0.677549
ENSMUSG00000028995	404.6888	0.002459689	0.10220883	0.9691734	0.9912443
ENSMUSG00000028998	205.4646	-0.009113942	0.11802575	0.8692885	0.9711327
ENSMUSG00000028999	175.2041	-0.02679653	0.10882051	0.6638293	0.9168458
ENSMUSG00000029001	428.335	0.02219607	0.10724519	0.7212964	0.9324647
ENSMUSG00000029003	34.70618	0.01085439	0.13025444	0.7931421	0.9487147
ENSMUSG00000029004	773.9108	-0.1575295	0.12369698	0.01870708	0.3246711
ENSMUSG00000029005	4.533593	0.003145068	0.14702165	0.871841	0.9711327
ENSMUSG00000029007	53.68929	0.05501179	0.12746906	0.2771297	0.7375023
ENSMUSG00000029009	229.7412	0.05457134	0.12102372	0.3272822	0.7709881
ENSMUSG00000029012	154.9522	-0.1399427	0.11639333	0.03495135	0.4034937
ENSMUSG00000029014	247.3901	-0.06601377	0.11613139	0.2701686	0.7316112
ENSMUSG00000029015	4.91012	-0.0228646	0.15395912	0.3108263	0.7618873
ENSMUSG00000029016	588.9142	0.01076016	0.09080457	0.8674726	0.9705941
ENSMUSG00000029017	285.4712	0.01015584	0.10996211	0.867419	0.9705941
ENSMUSG00000029019	0.08791091	0	0.22572474	1	NA
ENSMUSG00000029020	1200.93	0.1206085	0.09616237	0.06964024	0.5050973
ENSMUSG00000029022	99.06018	0.09313263	0.12341158	0.114851	0.5820013
ENSMUSG00000029026	7.355502	-0.004278385	0.14673166	0.829132	0.961331
ENSMUSG00000029027	38.16712	-0.0507105	0.1263136	0.3194292	0.7662814
ENSMUSG00000029028	166.663	0.08135094	0.12780387	0.1386758	0.6035701
ENSMUSG00000029029	119.4421	-0.09348824	0.14299278	0.06361169	0.4921182
ENSMUSG00000029030	668.8931	0.04427908	0.08370625	0.4852295	0.8500463
ENSMUSG00000029032	6.8909	0.01283859	0.14372119	0.5928287	0.8927812
ENSMUSG00000029033	528.8677	-0.112298	0.12545024	0.06535155	0.4948527
ENSMUSG00000029034	128.8898	-0.02787556	0.12147088	0.5989322	0.8951321
ENSMUSG00000029036	178.3703	0.0169558	0.10992326	0.7808396	0.9464044
ENSMUSG00000029038	319.2798	-0.08800098	0.1057752	0.1751821	0.6423188
ENSMUSG00000029047	69.53868	0.04471179	0.12084904	0.4152551	0.819677
ENSMUSG00000029048	352.7302	0.03815403	0.10303696	0.550071	0.877165
ENSMUSG00000029049	29.29488	-0.06110109	0.14290616	0.1353529	0.5999957
ENSMUSG00000029050	1153.252	-0.009530332	0.10837854	0.8770174	0.9721474
ENSMUSG00000029053	1768.183	0.02099553	0.10117288	0.7428034	0.9377483
ENSMUSG00000029054	648.1284	-0.05391783	0.12290475	0.3198438	0.7662814
ENSMUSG00000029055	220.7911	-0.1003167	0.13334818	0.07235122	0.508985
ENSMUSG00000029056	248.0942	-0.03127447	0.09957211	0.6270865	0.9058498
ENSMUSG00000029059	221.525	0.06749905	0.12540283	0.2129117	0.6779004
ENSMUSG00000029060	489.9984	0.1036183	0.10121816	0.1168059	0.5839492
ENSMUSG00000029061	2.358583	0.002745481	0.15210888	0.8723786	0.9711327
ENSMUSG00000029062	190.3353	0.003142756	0.11748124	0.9550668	0.9896063
ENSMUSG00000029063	339.7686	0.04632662	0.09246278	0.4748259	0.8472324
ENSMUSG00000029064	2534.408	-0.07560645	0.12073645	0.1941242	0.6630477
ENSMUSG00000029066	181.6685	-0.007144392	0.11782047	0.8976251	0.9781464
ENSMUSG00000029068	642.4831	-0.002992361	0.10340948	0.9623207	0.9904115
ENSMUSG00000029070	28.15816	0.03778614	0.14245759	0.2571536	0.7189345
ENSMUSG00000029071	482.2833	0.03220916	0.1152191	0.5804395	0.8880664
ENSMUSG00000029072	5.193846	0.006392893	0.14362378	0.7769256	0.9456372
ENSMUSG00000029073	81.41062	-0.006903659	0.12419734	0.8882248	0.9760355
ENSMUSG00000029074	0.4870325	-0.003712408	0.22944914	0.7556467	NA
ENSMUSG00000029075	5.888375	0.01577548	0.15546153	0.4211623	0.820524
ENSMUSG00000029076	1123.373	0.01998371	0.09312366	0.7571955	0.9406732
ENSMUSG00000029082	1.304009	0.01812023	0.19356497	0.2827147	NA
ENSMUSG00000029084	16.5173	0.1418003	0.30108333	0.005951123	0.214997
ENSMUSG00000029086	109.4548	-0.1151681	0.14322188	0.03870425	0.4122095
ENSMUSG00000029088	342.0257	-0.1611252	0.0987671	0.01764297	0.3174696
ENSMUSG00000029089	126.2195	-0.08460691	0.13067435	0.1167561	0.5839492
ENSMUSG00000029090	121.7518	-0.05094799	0.14220023	0.1799839	0.64863
ENSMUSG00000029092	0.05703331	0	0.22572474	1	NA
ENSMUSG00000029093	546.6992	-0.1484312	0.10351247	0.02857521	0.3770121
ENSMUSG00000029094	148.4349	-0.02414758	0.1283007	0.5934688	0.8930996
ENSMUSG00000029095	1225.965	-0.0835562	0.11496804	0.1767113	0.6442662
ENSMUSG00000029096	19.59216	-0.006689361	0.13768753	0.8227932	0.9591648
ENSMUSG00000029097	52.10316	0.02858458	0.11914368	0.6040782	0.8976172
ENSMUSG00000029098	193.2187	-0.01328271	0.11084651	0.8259685	0.9606362
ENSMUSG00000029101	413.1549	-0.002746184	0.11730441	0.9608335	0.9901355
ENSMUSG00000029102	2.201826	-0.01020135	0.17618902	0.5017354	0.8570376
ENSMUSG00000029103	1007.106	0.09365742	0.09251232	0.1529321	0.6164121
ENSMUSG00000029104	2075.345	-0.09851903	0.10780325	0.1298139	0.5948951
ENSMUSG00000029106	2418.286	0.05195128	0.10024876	0.4215735	0.8206163
ENSMUSG00000029108	1258.254	-0.03091968	0.1127869	0.604773	0.8977291
ENSMUSG00000029110	591.5478	0.06004665	0.10885664	0.3389166	0.7744603
ENSMUSG00000029111	128.1093	-0.03351229	0.11399499	0.570793	0.884276
ENSMUSG00000029112	0.04273247	0	0.22572474	1	NA
ENSMUSG00000029119	128.2364	0.04117854	0.11064928	0.501379	0.8568131
ENSMUSG00000029120	2909.603	-0.02027237	0.09487998	0.7538251	0.9391491
ENSMUSG00000029121	647.5081	-0.02146852	0.10619112	0.731662	0.9355124
ENSMUSG00000029122	39.04797	0.01150323	0.13194287	0.7680439	0.9435156
ENSMUSG00000029123	14.98083	0.01890249	0.14696738	0.4270013	0.824472
ENSMUSG00000029125	122.8781	-0.04484326	0.11730929	0.4358567	0.8274545
ENSMUSG00000029126	1855.406	0.06078793	0.11125917	0.3259437	0.7699497
ENSMUSG00000029127	99.36255	-0.0399649	0.12010331	0.4681545	0.8446123
ENSMUSG00000029128	344.0069	0.04763027	0.09803269	0.4622603	0.8417825
ENSMUSG00000029130	101.389	-0.02214465	0.12175438	0.6724586	0.9192331
ENSMUSG00000029131	655.8381	-0.01913205	0.1006357	0.7652245	0.9433534
ENSMUSG00000029134	3.4967	0.001797246	0.14671189	0.9268402	0.9830703
ENSMUSG00000029135	146.647	-0.09128874	0.12555291	0.1140497	0.5820013
ENSMUSG00000029136	12.21004	-0.005244897	0.13984585	0.8440536	0.9655353
ENSMUSG00000029138	0.5069314	-0.00932921	0.22401645	0.486224	NA
ENSMUSG00000029141	203.3835	0.02608034	0.11438539	0.6562012	0.9147417
ENSMUSG00000029145	135.7006	0.03652816	0.12344815	0.4809107	0.8490411
ENSMUSG00000029146	367.2242	-0.01755669	0.10160664	0.7833792	0.946814
ENSMUSG00000029147	196.6781	0.007408684	0.11532242	0.8974845	0.9781464
ENSMUSG00000029148	333.3363	0.02719371	0.10668188	0.6636273	0.916761
ENSMUSG00000029149	7.156558	0.000567753	0.14242998	0.9804667	0.9952127
ENSMUSG00000029151	48.16969	-1.556246	1.97468532	0.0002436861	0.03649317
ENSMUSG00000029152	1439.437	0.05452148	0.0959128	0.4016367	0.8123617
ENSMUSG00000029153	312.2831	-0.03290712	0.12486736	0.5109018	0.8605493
ENSMUSG00000029154	3.461154	-0.1900437	0.69514868	0.005622812	0.2090873
ENSMUSG00000029155	2.746794	0.001478647	0.15358591	0.9286586	0.983414
ENSMUSG00000029156	350.3463	-0.1200721	0.10621155	0.07055635	0.5063897
ENSMUSG00000029158	0.1376689	0	0.22572474	1	NA
ENSMUSG00000029161	110.661	-0.03168269	0.11963267	0.5638247	0.8809423
ENSMUSG00000029162	24.22751	0.06243346	0.14605813	0.1167111	0.5839492
ENSMUSG00000029163	13.76373	-0.07588977	0.29593565	0.02412903	0.3597159
ENSMUSG00000029165	119.1992	-0.05186924	0.12361695	0.3312157	0.7722377
ENSMUSG00000029166	418.6187	-0.04300789	0.12672006	0.3842835	0.8040336
ENSMUSG00000029167	240.4479	-0.06336918	0.10920385	0.3130973	0.7631576
ENSMUSG00000029168	195.9531	-0.01323859	0.13087316	0.7449855	0.9384239
ENSMUSG00000029169	852.6399	-0.04398938	0.09024944	0.4960161	0.8543417
ENSMUSG00000029171	37.12859	-0.03598537	0.13320755	0.384706	0.8043377
ENSMUSG00000029173	184.7518	-0.1001584	0.11974209	0.1034982	0.5717119
ENSMUSG00000029174	132.7981	-0.02736772	0.12412315	0.5864955	0.8911898
ENSMUSG00000029175	189.7417	0.09290424	0.11821602	0.1299761	0.5948951
ENSMUSG00000029176	392.7859	-0.06871585	0.11077072	0.2717025	0.7323927
ENSMUSG00000029177	5.103701	0.03807165	0.17721245	0.1227189	0.5915053
ENSMUSG00000029178	178.0635	0.01262423	0.1126684	0.8315643	0.961997
ENSMUSG00000029179	107.9892	-0.02996736	0.12244726	0.5660335	0.8822523
ENSMUSG00000029182	0.4151627	0.003978219	0.20948588	0.752815	NA
ENSMUSG00000029185	27.84102	0.002220291	0.13799025	0.9391528	0.9858768
ENSMUSG00000029186	22.7131	-0.005187086	0.13616691	0.8713957	0.9711327
ENSMUSG00000029188	0.04395546	0	0.22572474	1	NA
ENSMUSG00000029189	112.0491	-0.2123202	0.22613506	0.002425492	0.1429688
ENSMUSG00000029190	1378.608	-0.03365217	0.09842824	0.6021036	0.8964926
ENSMUSG00000029191	309.5138	0.01622342	0.09122983	0.8014993	0.9518304
ENSMUSG00000029192	454.7434	-0.05158714	0.12579473	0.316608	0.7657392
ENSMUSG00000029193	2.330757	0.0654073	0.41547926	0.03444682	0.4024789
ENSMUSG00000029195	2.316705	-0.02341962	0.21265014	0.1960698	0.6644712
ENSMUSG00000029196	221.752	0.1475637	0.1296933	0.02285273	0.3503972
ENSMUSG00000029198	212.711	0.03824645	0.10968654	0.5345949	0.8697046
ENSMUSG00000029199	161.932	-0.03701381	0.10268859	0.5624044	0.8808068
ENSMUSG00000029201	133.7309	0.02191444	0.11756812	0.6961519	0.9254965
ENSMUSG00000029202	815.421	-0.1167665	0.11315573	0.07277108	0.5099332
ENSMUSG00000029203	696.0632	-0.1201312	0.10165588	0.07152148	0.5084953
ENSMUSG00000029204	9.695368	-0.02097759	0.13902228	0.4987555	0.855401
ENSMUSG00000029206	104.6406	-0.006153446	0.12653328	0.8941281	0.9777692
ENSMUSG00000029207	522.8063	-0.04782845	0.11275451	0.4291339	0.8250223
ENSMUSG00000029208	525.3328	0.03947982	0.09418858	0.5424207	0.8735533
ENSMUSG00000029209	165.0361	-0.01784635	0.12394957	0.7202808	0.9318718
ENSMUSG00000029211	1342.792	-0.06525048	0.11353368	0.2857498	0.7444432
ENSMUSG00000029212	1879.643	-0.06711939	0.10784038	0.2901152	0.747027
ENSMUSG00000029213	290.5561	-0.04548401	0.11562099	0.4384803	0.828005
ENSMUSG00000029217	17.1332	-0.03132461	0.13939999	0.3525495	0.7809454
ENSMUSG00000029219	69.81895	0.008090733	0.11994629	0.8800929	0.9732293
ENSMUSG00000029221	1172.768	-0.0029732	0.09552306	0.9632692	0.990587
ENSMUSG00000029223	1855.545	0.1293856	0.09818572	0.05303685	0.467068
ENSMUSG00000029227	597.5916	0.08431305	0.09303036	0.1974322	0.6657528
ENSMUSG00000029228	72.49842	0.0275683	0.12641691	0.56433	0.8814011
ENSMUSG00000029229	193.5394	-0.03081909	0.13017769	0.482445	0.8494452
ENSMUSG00000029231	614.1039	-0.03497932	0.0925362	0.5888662	0.8917491
ENSMUSG00000029233	59.82675	-0.02994343	0.11902258	0.5881958	0.8917348
ENSMUSG00000029234	170.1203	-0.0522944	0.11823077	0.3629184	0.7891939
ENSMUSG00000029236	0.4093514	-0.003905629	0.22937354	0.7440717	NA
ENSMUSG00000029238	1197.495	-0.1172958	0.09050661	0.07396194	0.511597
ENSMUSG00000029245	679.7896	-0.09613608	0.11870354	0.1179619	0.5845702
ENSMUSG00000029246	140.9753	-0.04289415	0.1080352	0.4920171	0.8531506
ENSMUSG00000029247	620.4203	-0.08929234	0.11338882	0.1557669	0.6190273
ENSMUSG00000029248	2.323524	0.00261306	0.1501488	0.8834594	0.9751067
ENSMUSG00000029249	82.05239	0.04923302	0.11867567	0.3870613	0.8060238
ENSMUSG00000029250	621.6521	-0.1102526	0.10468908	0.09522052	0.5551464
ENSMUSG00000029253	290.5987	-0.03814003	0.10195577	0.5516804	0.8776235
ENSMUSG00000029254	1.225918	-0.007427933	0.19811741	0.5843815	NA
ENSMUSG00000029263	165.7572	-0.006526597	0.10501201	0.9173174	0.9814997
ENSMUSG00000029265	210.5928	-0.1104791	0.11031604	0.09036532	0.5434732
ENSMUSG00000029267	551.2959	-0.1547754	0.1184685	0.02160417	0.3421696
ENSMUSG00000029270	205.8078	0.04646482	0.12236839	0.3877967	0.8063274
ENSMUSG00000029275	0.02967808	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000029276	82.83578	-0.1372546	0.15062405	0.02007792	0.334569
ENSMUSG00000029279	75.818	-0.1210714	0.1523689	0.02742596	0.3715876
ENSMUSG00000029280	0.02967808	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000029283	164.5935	0.005991362	0.11365567	0.918634	0.981634
ENSMUSG00000029287	172.0115	-0.08320162	0.13524167	0.1042401	0.5717738
ENSMUSG00000029290	212.9863	0.05860392	0.13127501	0.223758	0.686564
ENSMUSG00000029291	1498.376	0.0753688	0.092192	0.2476164	0.7084443
ENSMUSG00000029298	30.1824	-0.02977165	0.13670969	0.4083541	0.8159039
ENSMUSG00000029299	3.047225	-0.004406827	0.14887888	0.8131273	0.9559164
ENSMUSG00000029304	22.44974	0.03671143	0.14168586	0.2736565	0.7338814
ENSMUSG00000029306	0.2478284	0.001571817	0.22560904	0.8943906	NA
ENSMUSG00000029307	6.616618	0.01464191	0.14118843	0.5861719	0.8911705
ENSMUSG00000029309	6266.822	0.1637081	0.11405266	0.01676995	0.3090495
ENSMUSG00000029310	193.5611	0.01305201	0.11559613	0.8200837	0.9579723
ENSMUSG00000029311	108.0052	-0.007983537	0.13106832	0.8419268	0.9645827
ENSMUSG00000029312	241.398	-0.01058724	0.1051169	0.8662416	0.9703186
ENSMUSG00000029313	204.2739	-0.07344387	0.133193	0.1427407	0.6078371
ENSMUSG00000029314	65.50241	-0.03270592	0.13543986	0.3915331	0.8092052
ENSMUSG00000029319	324.5077	0.01875433	0.09935038	0.7704445	0.9444784
ENSMUSG00000029320	0.2218659	0	0.22572474	1	NA
ENSMUSG00000029321	0.04395546	0	0.22572474	1	NA
ENSMUSG00000029322	0.5084542	0.0006155059	0.20202458	0.9609464	NA
ENSMUSG00000029326	262.8849	0.03958868	0.09954324	0.5393579	0.8720138
ENSMUSG00000029328	1405.286	-0.03486644	0.09535001	0.5902749	0.891914
ENSMUSG00000029330	314.1822	-0.0919686	0.13130658	0.09490643	0.5544411
ENSMUSG00000029331	0.2215395	-0.007824558	0.24191994	0.5276985	NA
ENSMUSG00000029333	391.2708	-0.05892283	0.11904238	0.3056217	0.7583467
ENSMUSG00000029334	119.7705	-0.04361141	0.11913765	0.4371991	0.8278993
ENSMUSG00000029335	23.47665	-0.07166288	0.21171194	0.03332539	0.3995834
ENSMUSG00000029337	1.067292	-0.02600306	0.27904157	0.1522464	NA
ENSMUSG00000029338	11.67574	0.0908917	0.30675592	0.01643573	0.3061839
ENSMUSG00000029343	18.06496	0.05910026	0.14631014	0.1253727	0.5944083
ENSMUSG00000029344	111.0501	-0.09604008	0.11650268	0.1234067	0.591976
ENSMUSG00000029345	214.2476	0.01186049	0.11224172	0.8422627	0.9646428
ENSMUSG00000029346	75.12303	0.08019557	0.12877326	0.1387533	0.6035701
ENSMUSG00000029348	692.5705	-0.052048	0.08887491	0.4197947	0.8204901
ENSMUSG00000029352	1.19513	0.01222404	0.19484395	0.4133722	NA
ENSMUSG00000029359	285.4214	0.02827918	0.12067001	0.5989331	0.8951321
ENSMUSG00000029360	32.60441	-0.03475719	0.14192289	0.2876745	0.7456832
ENSMUSG00000029361	471.0279	-0.05632137	0.12830177	0.2613957	0.7228565
ENSMUSG00000029363	85.21027	-0.07415919	0.13899124	0.1140664	0.5820013
ENSMUSG00000029364	1038.035	0.001530401	0.09359343	0.9810974	0.9952804
ENSMUSG00000029366	104.4858	-0.03260681	0.11611423	0.5718282	0.8845487
ENSMUSG00000029368	0.3528407	-0.007824306	0.24191897	0.5277105	NA
ENSMUSG00000029369	0.441446	0.001015434	0.21883773	0.9329046	NA
ENSMUSG00000029370	2.392552	-0.02175853	0.18730786	0.2360248	0.6994049
ENSMUSG00000029371	0.9826722	0.003834095	0.17453663	0.7823661	NA
ENSMUSG00000029372	0.7670558	0.003695262	0.16472221	0.8014108	NA
ENSMUSG00000029373	1.843986	0.005039306	0.16031272	0.7452685	0.9384239
ENSMUSG00000029375	0.06412521	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000029376	115.0233	0.01980615	0.12349184	0.6946328	0.9247684
ENSMUSG00000029378	0.2074662	0	0.22572474	1	NA
ENSMUSG00000029379	0.1281798	-0.002360392	0.22733749	0.8419614	NA
ENSMUSG00000029380	0.239493	-0.007207153	0.23941141	0.5582084	NA
ENSMUSG00000029381	22.98225	-0.01478485	0.14225051	0.5676837	0.882873
ENSMUSG00000029384	2.758034	-0.01377874	0.15883559	0.4493655	0.8344357
ENSMUSG00000029385	374.3706	-0.009673212	0.1094331	0.8741946	0.9717192
ENSMUSG00000029386	114.0704	-0.01208502	0.12079649	0.8193116	0.9575733
ENSMUSG00000029387	118.0763	-0.01718775	0.12324381	0.7339773	0.9356674
ENSMUSG00000029388	113.472	0.02656315	0.11823014	0.6339145	0.9079758
ENSMUSG00000029389	137.6518	-0.0001299994	0.1042055	0.9983564	0.9998268
ENSMUSG00000029390	723.3727	-0.02303234	0.11831364	0.6784238	0.920176
ENSMUSG00000029392	137.0417	0.02301266	0.11958463	0.6726021	0.9192331
ENSMUSG00000029394	147.7577	0.07295989	0.12155419	0.203972	0.6720264
ENSMUSG00000029397	177.9232	0.0688585	0.10546379	0.2832276	0.7422394
ENSMUSG00000029401	54.61058	-0.01816435	0.1267302	0.6967322	0.9255093
ENSMUSG00000029402	24.58183	-0.04425504	0.13932594	0.2421274	0.7031145
ENSMUSG00000029403	239.6518	-0.04911559	0.10690903	0.4358771	0.8274545
ENSMUSG00000029404	88.68155	0.03353174	0.12124605	0.531661	0.8686428
ENSMUSG00000029405	2213.528	0.02626875	0.07961143	0.672893	0.9192331
ENSMUSG00000029406	1783.307	-0.09784075	0.12343026	0.1012485	0.5666287
ENSMUSG00000029407	374.7821	-0.1009159	0.11460746	0.1115636	0.5809805
ENSMUSG00000029408	280.7085	-0.01659247	0.11950693	0.7597836	0.941643
ENSMUSG00000029410	8.262701	0.01723796	0.14003114	0.5502248	0.8772908
ENSMUSG00000029413	199.7379	0.02807573	0.11507481	0.6295088	0.9065289
ENSMUSG00000029414	9.2979	0.04863747	0.2622719	0.05802475	0.4780283
ENSMUSG00000029415	177.8465	0.04766858	0.10934718	0.4425524	0.8307871
ENSMUSG00000029416	158.9387	0.03305001	0.12178835	0.5335107	0.8693521
ENSMUSG00000029419	445.3227	0.02046275	0.12434921	0.6796544	0.9205255
ENSMUSG00000029420	616.4804	-0.1407842	0.12625839	0.02930791	0.3793293
ENSMUSG00000029422	605.1975	0.01847845	0.10293371	0.7712678	0.9448616
ENSMUSG00000029423	0.6158855	0.002987502	0.19797975	0.8159929	NA
ENSMUSG00000029426	1240.323	0.1649318	0.10020023	0.01556747	0.3002928
ENSMUSG00000029427	203.4904	0.1309511	0.15649859	0.02053482	0.3375971
ENSMUSG00000029428	129.7686	0.09093399	0.13477594	0.0874558	0.5394206
ENSMUSG00000029430	1050.258	0.0575417	0.09265089	0.3757979	0.7971853
ENSMUSG00000029431	3.712045	0.02197129	0.161339	0.2883903	0.7466148
ENSMUSG00000029432	531.6444	-0.02158628	0.09888808	0.7373214	0.9366958
ENSMUSG00000029433	193.6097	-0.04195306	0.10868096	0.4996011	0.8558054
ENSMUSG00000029434	737.6516	-0.08126361	0.10763185	0.2054345	0.6737756
ENSMUSG00000029436	682.46	-0.04199899	0.11304813	0.4842884	0.8497154
ENSMUSG00000029437	0.1870575	0	0.22572474	1	NA
ENSMUSG00000029438	371.9603	-0.09055979	0.11245567	0.1526403	0.616217
ENSMUSG00000029439	494.8698	-0.1396432	0.11586437	0.03550093	0.4044519
ENSMUSG00000029440	160.5983	0.07099021	0.1138782	0.2472952	0.7084443
ENSMUSG00000029442	19.35736	0.008274129	0.1391715	0.7673725	0.9434645
ENSMUSG00000029445	0.1215616	-0.008552029	0.24483947	0.493919	NA
ENSMUSG00000029446	87.5375	-0.01335677	0.12467719	0.7842283	0.946814
ENSMUSG00000029447	868.6261	0.04111816	0.10497903	0.5166291	0.8623578
ENSMUSG00000029449	140.0078	0.04382878	0.11388118	0.4626016	0.8418075
ENSMUSG00000029452	17.83013	-0.02827204	0.1361106	0.4360536	0.8275543
ENSMUSG00000029454	171.4437	0.127693	0.12675913	0.04176474	0.4275197
ENSMUSG00000029455	334.4005	0.1404129	0.12597557	0.02976444	0.3794077
ENSMUSG00000029456	32.02151	0.02000575	0.13753865	0.538541	0.8714771
ENSMUSG00000029458	414.9452	0.08589745	0.09890863	0.1904599	0.6605038
ENSMUSG00000029461	1646.387	-0.2086597	0.11822847	0.003520889	0.1722523
ENSMUSG00000029462	510.3132	-0.06232849	0.11779056	0.2875975	0.7456832
ENSMUSG00000029463	257.8226	0.02628128	0.11352773	0.6567649	0.9147417
ENSMUSG00000029464	93.20176	-0.03752533	0.11725411	0.5112176	0.8605493
ENSMUSG00000029465	364.2551	-0.004476761	0.10660273	0.9427096	0.9866611
ENSMUSG00000029466	160.6734	0.1097807	0.1271081	0.06714512	0.4980039
ENSMUSG00000029467	4517.105	-0.05338579	0.09858056	0.4103947	0.8175134
ENSMUSG00000029468	74.15673	0.1083448	0.14173771	0.04703765	0.4466735
ENSMUSG00000029469	236.9845	0.006097643	0.11894331	0.910969	0.9803587
ENSMUSG00000029470	64.20499	-0.03806006	0.12917339	0.4098211	0.8173267
