gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000029390	723.3727	0.003876672	0.11474707	0.9414654	0.9912937
ENSMUSG00000029392	137.0417	0.1341982	0.14531467	0.02177455	0.3617172
ENSMUSG00000029394	147.7577	0.0434263	0.11447418	0.4261138	0.8367724
ENSMUSG00000029397	177.9232	0.1039302	0.10348981	0.0987169	0.5713081
ENSMUSG00000029401	54.61058	-0.02040267	0.1222991	0.6522956	0.92477
ENSMUSG00000029402	24.58183	0.0466064	0.1400252	0.1851896	0.6746198
ENSMUSG00000029403	239.6518	-0.08878976	0.10526793	0.1510237	0.6360628
ENSMUSG00000029404	88.68155	0.1009623	0.13103595	0.06385652	0.5076867
ENSMUSG00000029405	2213.528	0.01320532	0.07854852	0.830268	0.9686362
ENSMUSG00000029406	1783.307	-0.08932247	0.11950771	0.1142254	0.5935894
ENSMUSG00000029407	374.7821	-0.1880242	0.13867529	0.005519157	0.2299133
ENSMUSG00000029408	280.7085	0.01841905	0.11614635	0.7219248	0.9419923
ENSMUSG00000029410	8.262701	0.03009496	0.13955997	0.2994009	0.7696284
ENSMUSG00000029413	199.7379	5.55442e-05	0.11087182	0.9992106	1
ENSMUSG00000029414	9.2979	0.001889585	0.1411725	0.9146134	0.9857217
ENSMUSG00000029415	177.8465	-0.08658165	0.10807514	0.1545312	0.6391939
ENSMUSG00000029416	158.9387	-0.0560387	0.11998127	0.2782793	0.7520082
ENSMUSG00000029419	445.3227	-0.02820492	0.12122399	0.5502182	0.8907622
ENSMUSG00000029420	616.4804	-0.09120263	0.11335353	0.1235192	0.6043404
ENSMUSG00000029422	605.1975	-0.05901596	0.10141344	0.3417372	0.7920049
ENSMUSG00000029423	0.6158855	0.005373188	0.15144557	0.4635977	NA
ENSMUSG00000029426	1240.323	0.09635242	0.09171152	0.131666	0.6135703
ENSMUSG00000029427	203.4904	0.04821779	0.12327606	0.3151613	0.7770115
ENSMUSG00000029428	129.7686	0.005884417	0.11905589	0.9030437	0.9840431
ENSMUSG00000029430	1050.258	0.02044244	0.09022506	0.7474588	0.9492788
ENSMUSG00000029431	3.712045	0.02055963	0.14566639	0.287406	NA
ENSMUSG00000029432	531.6444	-0.0492706	0.09699024	0.4343149	0.8402346
ENSMUSG00000029433	193.6097	-0.06906131	0.10654809	0.2537785	0.7366646
ENSMUSG00000029434	737.6516	-0.0642971	0.10345525	0.2960385	0.7669007
ENSMUSG00000029436	682.46	0.06312269	0.11144852	0.2751681	0.7486258
ENSMUSG00000029437	0.1870575	0	0.1521201	1	NA
ENSMUSG00000029438	371.9603	-0.006270439	0.1055094	0.9163048	0.9866312
ENSMUSG00000029439	494.8698	-0.06153377	0.10414156	0.3147136	0.776369
ENSMUSG00000029440	160.5983	-0.006017619	0.10729973	0.9182589	0.9870439
ENSMUSG00000029442	19.35736	0.0002079568	0.13478188	0.993833	0.9998754
ENSMUSG00000029445	0.1215616	0	0.1521201	1	NA
ENSMUSG00000029446	87.5375	-0.0151254	0.12060679	0.7468471	0.949194
ENSMUSG00000029447	868.6261	0.01827123	0.10227615	0.7654321	0.9538893
ENSMUSG00000029449	140.0078	0.02406063	0.10945678	0.6753125	0.929822
ENSMUSG00000029452	17.83013	0.001591177	0.129899	0.9626576	0.9939144
ENSMUSG00000029454	171.4437	0.07487075	0.11309535	0.1957104	0.6819861
ENSMUSG00000029455	334.4005	0.1083523	0.11570668	0.07183406	0.5257884
ENSMUSG00000029456	32.02151	0.04894297	0.14603415	0.1347997	0.6175111
ENSMUSG00000029458	414.9452	0.05983922	0.09473242	0.3455218	0.7948693
ENSMUSG00000029461	1646.387	-0.1887292	0.11459163	0.005163008	0.222158
ENSMUSG00000029462	510.3132	-0.003852751	0.11192484	0.9444602	0.9916908
ENSMUSG00000029463	257.8226	0.0615289	0.11194656	0.2842583	0.7578839
ENSMUSG00000029464	93.20176	-0.01131915	0.11285081	0.8357614	0.9702557
ENSMUSG00000029465	364.2551	0.02045224	0.10415515	0.7350676	0.945095
ENSMUSG00000029466	160.6734	0.05833089	0.11440751	0.2952857	0.7659718
ENSMUSG00000029467	4517.105	-0.01203152	0.09635265	0.8484004	0.9727567
ENSMUSG00000029468	74.15673	0.09721722	0.13589339	0.06254918	0.5062337
ENSMUSG00000029469	236.9845	0.05662691	0.11850366	0.2835893	0.7575363
ENSMUSG00000029470	64.20499	0.01127496	0.12305025	0.7964138	0.9616064
ENSMUSG00000029471	1020.487	-0.01674101	0.10905278	0.7712887	0.9552263
ENSMUSG00000029472	1296.854	0.03642117	0.07963175	0.556444	0.892715
ENSMUSG00000029474	467.1184	0.02114907	0.11895367	0.6662552	0.9276303
ENSMUSG00000029475	130.9555	0.07694428	0.11688815	0.170756	0.6586279
ENSMUSG00000029477	0.750375	0.008045318	0.15019953	0.3886678	NA
ENSMUSG00000029478	411.1411	-0.04722157	0.1408297	0.1762524	0.666144
ENSMUSG00000029480	104.6252	-0.01278391	0.12812258	0.7314826	0.945095
ENSMUSG00000029482	186.9808	-0.02284917	0.10340981	0.7070581	0.9386713
ENSMUSG00000029484	61.88679	0.06988791	0.12468115	0.1698257	0.6582185
ENSMUSG00000029486	153.4187	-0.06761031	0.10877596	0.2555728	0.7373623
ENSMUSG00000029490	2.008233	0.00545687	0.14228233	0.7421466	NA
ENSMUSG00000029491	5.451445	0.01707559	0.14690311	0.2994717	0.7696284
ENSMUSG00000029499	16.7367	0.01152924	0.13211865	0.7163158	0.9408104
ENSMUSG00000029500	248.0824	0.05883809	0.11381411	0.29469	0.7659074
ENSMUSG00000029501	493.5082	0.01953349	0.10923434	0.7341138	0.945095
ENSMUSG00000029502	551.3443	0.005309963	0.10379152	0.9300924	0.990215
ENSMUSG00000029503	0.3122659	-0.003356448	0.15394711	0.5361448	NA
ENSMUSG00000029504	122.0034	0.01818114	0.12862327	0.6263997	0.9167408
ENSMUSG00000029505	1090.473	-0.02771064	0.11747525	0.5864739	0.9027121
ENSMUSG00000029507	51.06624	0.02107209	0.12089016	0.6534348	0.9250236
ENSMUSG00000029510	10.40569	-0.006782826	0.13424826	0.8093089	0.9641986
ENSMUSG00000029512	268.8097	-0.07102331	0.13322957	0.1280345	0.6087951
ENSMUSG00000029513	65.13786	-0.02197383	0.11908691	0.6534876	0.9250236
ENSMUSG00000029516	851.7194	-0.0529325	0.12072675	0.2966265	0.7673318
ENSMUSG00000029517	0.2981196	-0.001156819	0.15233211	0.8289042	NA
ENSMUSG00000029518	332.3432	0.09600545	0.12697919	0.07986084	0.5463108
ENSMUSG00000029521	6.28984	-0.01298902	0.14186569	0.5070107	0.875731
ENSMUSG00000029524	49.13622	0.002550002	0.12405928	0.9516759	0.9931639
ENSMUSG00000029526	0.04345354	0	0.1521201	1	NA
ENSMUSG00000029528	113.9563	0.04727029	0.11939201	0.354306	0.7978474
ENSMUSG00000029530	0.9992046	0.00947163	0.14724302	0.4390808	NA
ENSMUSG00000029534	185.5062	-0.08748637	0.11475951	0.1334286	0.6165775
ENSMUSG00000029535	50.92911	0.03797985	0.12190653	0.425694	0.8367724
ENSMUSG00000029536	82.22413	0.07496105	0.12220739	0.1583658	0.6440522
ENSMUSG00000029538	168.4595	-0.01425153	0.10697278	0.8087666	0.9641074
ENSMUSG00000029544	224.9166	-0.02694382	0.12434842	0.5374729	0.8870885
ENSMUSG00000029545	37.46035	-0.003576161	0.12197622	0.9363371	0.9908033
ENSMUSG00000029546	0.6602473	-0.004624949	0.15252097	0.4761299	NA
ENSMUSG00000029547	692.3546	0.0372305	0.11862379	0.4621004	0.8536212
ENSMUSG00000029550	371.9454	-0.0886435	0.10514822	0.1518858	0.6360628
ENSMUSG00000029551	47.64461	0.004065509	0.1263325	0.9170904	0.9867147
ENSMUSG00000029552	5.852696	0.01328961	0.14079856	0.5260685	0.8831481
ENSMUSG00000029553	0.4430791	0	0.1521201	1	NA
ENSMUSG00000029554	94.01987	0.05230681	0.11626986	0.3322212	0.7858537
ENSMUSG00000029557	48.94415	0.04497642	0.12025665	0.3687846	0.8040473
ENSMUSG00000029559	390.4194	-0.003181216	0.10614833	0.9572224	0.9939144
ENSMUSG00000029560	50.99282	0.0217454	0.13000038	0.5492586	0.8907008
ENSMUSG00000029561	11.1512	0.005604994	0.13831826	0.8005676	0.9626138
ENSMUSG00000029563	842.3648	-0.05879362	0.11791132	0.2715188	0.7461855
ENSMUSG00000029564	0.02967808	-0.0002917655	0.15213364	0.9564838	NA
ENSMUSG00000029569	200.3149	0.001792958	0.11695318	0.971716	0.9950841
ENSMUSG00000029570	112.2901	0.03248477	0.12702905	0.436413	0.8417481
ENSMUSG00000029571	1830.897	-0.02754375	0.09781742	0.6603928	0.9270541
ENSMUSG00000029575	137.4123	0.1156309	0.12920301	0.04528835	0.4555461
ENSMUSG00000029576	128.2226	-0.02560319	0.1278426	0.5175229	0.8804103
ENSMUSG00000029577	545.3321	-0.05823954	0.10536753	0.3366588	0.788754
ENSMUSG00000029578	837.0524	0.02419487	0.08407234	0.7005993	0.9371542
ENSMUSG00000029580	10513.18	0.05584666	0.08538696	0.3767405	0.8081392
ENSMUSG00000029581	596.9509	-0.08535904	0.1211367	0.1226091	0.6037804
ENSMUSG00000029586	2.135582	-0.002289778	0.14771418	0.7996397	NA
ENSMUSG00000029587	271.7355	0.01272053	0.10363782	0.8338068	0.9701362
ENSMUSG00000029591	10.14561	0.02131304	0.13623465	0.4624564	0.8536829
ENSMUSG00000029592	328.1905	-0.02889215	0.09961768	0.6424389	0.9212047
ENSMUSG00000029594	86.7923	-0.09959824	0.12233703	0.08059426	0.546435
ENSMUSG00000029595	1.158791	-0.01192445	0.15075057	0.2808543	NA
ENSMUSG00000029596	9.174819	-0.03731229	0.14654187	0.1701144	0.6582185
ENSMUSG00000029597	0.6752857	-0.003261411	0.14666396	0.7534763	NA
ENSMUSG00000029598	199.3334	-0.05877552	0.12133598	0.2502648	0.7343097
ENSMUSG00000029599	211.0282	0.1024105	0.12290455	0.07365745	0.5287202
ENSMUSG00000029600	61.42264	0.07512586	0.1322334	0.1189959	0.5998012
ENSMUSG00000029601	3.045971	0.0009282242	0.14316236	0.9495545	NA
ENSMUSG00000029602	525.6455	0.06852675	0.106196	0.2584271	0.7386704
ENSMUSG00000029603	400.1258	-0.0494438	0.09917549	0.4292353	0.8382777
ENSMUSG00000029605	1.666285	0.01975614	0.15278021	0.1679249	NA
ENSMUSG00000029607	1.264996	-0.001372622	0.14590941	0.900284	NA
ENSMUSG00000029608	470.0541	-0.08480842	0.11264151	0.1500703	0.6355466
ENSMUSG00000029610	61.40249	0.01198247	0.11661282	0.8145382	0.9644758
ENSMUSG00000029613	312.7265	-0.03141869	0.10661837	0.5964151	0.9054114
ENSMUSG00000029614	1626.863	0.05803719	0.0958652	0.3590845	0.7992457
ENSMUSG00000029616	316.7184	0.07724251	0.11338638	0.1824074	0.6720304
ENSMUSG00000029617	192.0065	0.03749171	0.09894105	0.5484874	0.8905499
ENSMUSG00000029618	0.127299	-0.001805415	0.15263932	0.7364231	NA
ENSMUSG00000029621	969.5839	0.01006299	0.08425449	0.8729868	0.9777381
ENSMUSG00000029622	86.76	0.005027821	0.11932994	0.9165374	0.9866312
ENSMUSG00000029623	236.1797	0.1829197	0.17582139	0.005582667	0.2299133
ENSMUSG00000029624	267.9628	0.005009727	0.10950629	0.9301687	0.990232
ENSMUSG00000029625	142.6784	0.01026232	0.11742876	0.8379849	0.9708761
ENSMUSG00000029627	75.1437	0.02459027	0.12095036	0.6020538	0.9083469
ENSMUSG00000029629	465.789	-0.03728086	0.10503006	0.5360823	0.8870885
ENSMUSG00000029632	773.3806	-0.02251216	0.10559221	0.7063199	0.9380373
ENSMUSG00000029633	3.362193	0.006307658	0.14191093	0.7154248	NA
ENSMUSG00000029634	448.9687	-0.003966323	0.09781373	0.9494943	0.9928445
ENSMUSG00000029635	312.4508	-0.1155523	0.11033038	0.06317181	0.5073375
ENSMUSG00000029636	590.6835	0.01549177	0.10568869	0.7949976	0.9612307
ENSMUSG00000029638	568.2506	0.1433871	0.1537363	0.01578246	0.3300463
ENSMUSG00000029640	412.8895	-0.0339688	0.11364058	0.5343346	0.8867096
ENSMUSG00000029641	8.850979	-0.002085027	0.13464895	0.9387655	0.9911483
ENSMUSG00000029642	190.1925	0.05628505	0.1099639	0.3341214	0.7871018
ENSMUSG00000029647	510.3923	-0.09558756	0.12512537	0.08436967	0.5491661
ENSMUSG00000029648	327.0479	-0.02781493	0.11673357	0.5902316	0.9035307
ENSMUSG00000029649	338.2343	0.01037694	0.11334111	0.8480515	0.972744
ENSMUSG00000029650	45.85866	-0.03712658	0.1332759	0.3145876	0.7763015
ENSMUSG00000029651	463.4484	-0.03993106	0.11417949	0.4643111	0.8544783
ENSMUSG00000029655	888.8559	0.00901405	0.08518693	0.88639	0.9815372
ENSMUSG00000029656	0.6978625	-0.01084795	0.15387287	0.2346411	NA
ENSMUSG00000029657	1458.141	-0.09618525	0.09502614	0.1319909	0.6138334
ENSMUSG00000029658	5.094716	-0.01767335	0.14944286	0.2372474	0.720874
ENSMUSG00000029659	16.99479	-0.0176269	0.1358883	0.5329145	0.8858176
ENSMUSG00000029660	2.171344	0.003367874	0.14423202	0.8024399	NA
ENSMUSG00000029661	60.78186	0.05452262	0.13370779	0.1922092	0.6797372
ENSMUSG00000029663	0.06923049	-0.0002930617	0.15213376	0.9562907	NA
ENSMUSG00000029664	0.3199341	0.0006190693	0.15183724	0.9107892	NA
ENSMUSG00000029669	141.7746	0.05059945	0.1051431	0.4029275	0.821387
ENSMUSG00000029670	114.0936	0.0397602	0.12420619	0.3852875	0.8123293
ENSMUSG00000029671	1.719778	-0.002235082	0.14799197	0.7979043	NA
ENSMUSG00000029672	326.5212	0.00705172	0.11239891	0.8978517	0.9840431
ENSMUSG00000029673	632.3659	-0.05596683	0.1418805	0.1368522	0.6197493
ENSMUSG00000029674	143.1039	0.03973081	0.11680491	0.4485849	0.848101
ENSMUSG00000029675	18.25641	0.07902347	0.16785488	0.03714861	0.4318229
ENSMUSG00000029676	181.8533	-0.08667717	0.11435531	0.1376383	0.6199949
ENSMUSG00000029681	161.3742	0.0653618	0.11245178	0.2552132	0.737314
ENSMUSG00000029684	575.1711	-0.1264041	0.14052344	0.02821632	0.3894137
ENSMUSG00000029685	0.05703331	0	0.1521201	1	NA
ENSMUSG00000029686	842.8647	-0.01574003	0.09306099	0.8038699	0.9639341
ENSMUSG00000029687	127.5707	-0.01640567	0.11181263	0.7677245	0.9542461
ENSMUSG00000029695	44.61171	-0.001328432	0.12684862	0.9723192	0.9952679
ENSMUSG00000029697	1.304973	0.005376902	0.14797108	0.5813052	NA
ENSMUSG00000029699	4.797016	-0.001656623	0.13853099	0.9384965	0.9911483
ENSMUSG00000029700	1.138565	0.0005459147	0.14726828	0.9530453	NA
ENSMUSG00000029701	322.9886	-0.004550743	0.11311689	0.9332011	0.9907011
ENSMUSG00000029703	88.27762	0.03095439	0.11354025	0.5707892	0.8985224
ENSMUSG00000029705	849.3655	0.040304	0.0911931	0.5258318	0.8831481
ENSMUSG00000029707	0.1116294	-0.0004833588	0.1521294	0.9281654	NA
ENSMUSG00000029708	168.4392	0.05508038	0.11698573	0.3050784	0.7715865
ENSMUSG00000029710	29.01465	0.004742982	0.1245654	0.9089155	0.9847335
ENSMUSG00000029712	333.663	0.05792343	0.10118901	0.3511112	0.7957486
ENSMUSG00000029713	1474.565	0.06872971	0.09802048	0.2758005	0.7493421
ENSMUSG00000029714	256.9149	-0.00548377	0.12548909	0.8916257	0.9832757
ENSMUSG00000029715	67.01996	0.02002522	0.11728828	0.6928238	0.9347406
ENSMUSG00000029716	15.23059	0.03604273	0.1455437	0.1853177	0.6746198
ENSMUSG00000029718	15.54138	0.0300115	0.13832278	0.3178631	0.779227
ENSMUSG00000029720	85.40652	0.004230091	0.12596936	0.9148348	0.9857834
ENSMUSG00000029722	388.7447	0.007053178	0.1026183	0.9080249	0.9847071
ENSMUSG00000029723	356.6412	0.06256385	0.09467816	0.3242304	0.7815414
ENSMUSG00000029725	37.0768	0.07087289	0.13408997	0.125127	0.6057756
ENSMUSG00000029726	264.1227	0.1824599	0.14258032	0.006441825	0.2428538
ENSMUSG00000029727	8.823245	-0.06074789	0.17051992	0.03942385	0.4399445
ENSMUSG00000029729	818.7481	0.05653625	0.0815589	0.3652536	0.8019756
ENSMUSG00000029730	96.76048	0.1460674	0.14918028	0.01567494	0.3286339
ENSMUSG00000029735	19.28106	-0.05207319	0.14234336	0.14714	0.6318334
ENSMUSG00000029752	596.9467	0.04406585	0.09636142	0.4848659	0.8633881
ENSMUSG00000029754	84.48622	0.07361457	0.12630784	0.1469325	0.6318334
ENSMUSG00000029755	36.1083	0.05056624	0.12870496	0.2527721	0.7361473
ENSMUSG00000029757	551.7911	-0.003429034	0.10535299	0.9542304	0.9935496
ENSMUSG00000029759	6.670674	0.008644745	0.13684386	0.7272358	0.9434106
ENSMUSG00000029761	105.3299	0.1723293	0.2005009	0.005752984	0.2309976
ENSMUSG00000029762	1.866181	-0.004825817	0.14397606	0.7327017	NA
ENSMUSG00000029763	883.2786	-0.07626807	0.09436545	0.2306758	0.714355
ENSMUSG00000029765	1166.928	-0.06959992	0.09070937	0.2743643	0.7475097
ENSMUSG00000029767	515.7374	-0.006817774	0.10441021	0.9098825	0.9847335
ENSMUSG00000029769	138.989	-0.05074722	0.13478113	0.2042597	0.689631
ENSMUSG00000029771	27.0245	0.03752097	0.13849487	0.2523739	0.7357457
ENSMUSG00000029772	1135.831	-0.1261209	0.12457456	0.03683806	0.4318229
ENSMUSG00000029775	932.7287	0.05195967	0.10232798	0.3992525	0.8195271
ENSMUSG00000029776	290.3998	-0.02109197	0.09308671	0.7393315	0.9473867
ENSMUSG00000029777	682.3376	0.004807762	0.09976959	0.9382724	0.9911483
ENSMUSG00000029778	1367.512	-0.001157899	0.10414598	0.9846933	0.9982979
ENSMUSG00000029780	208.2594	0.001311688	0.10993581	0.981591	0.9975078
ENSMUSG00000029781	223.2162	0.07268194	0.11046845	0.2177522	0.7032087
ENSMUSG00000029782	262.2768	-0.007247802	0.10784617	0.901061	0.9840431
ENSMUSG00000029784	1.644051	0.0177758	0.15282786	0.1791696	NA
ENSMUSG00000029787	934.578	0.00122994	0.08484213	0.9844335	0.9982808
ENSMUSG00000029788	0.2879623	0	0.1521201	1	NA
ENSMUSG00000029790	56.39289	0.05699226	0.129181	0.2094748	0.6939584
ENSMUSG00000029797	32.3837	-0.05114905	0.15152549	0.1004892	0.5722037
ENSMUSG00000029798	41.21112	-0.03256986	0.12552566	0.4519381	0.8492301
ENSMUSG00000029802	89.97914	-0.03208529	0.11707343	0.5341945	0.886615
ENSMUSG00000029804	812.6434	0.05563191	0.09093347	0.3817197	0.8101746
ENSMUSG00000029810	83.52091	0.1951078	0.1791629	0.004249059	0.2085802
ENSMUSG00000029811	0.2824392	0.001935638	0.15254212	0.7221172	NA
ENSMUSG00000029814	1.939168	0.005331891	0.1488106	0.5542796	NA
ENSMUSG00000029815	118.2084	0.02414506	0.1107217	0.6694124	0.9281654
ENSMUSG00000029816	12.47887	0.05380081	0.15823283	0.07096731	0.5246612
ENSMUSG00000029817	225.6641	0.0177991	0.10011859	0.7740854	0.9555621
ENSMUSG00000029819	194.4428	0.3013729	0.21160341	0.000459066	0.08201812
ENSMUSG00000029821	99.14029	0.04515128	0.12314967	0.3429693	0.7927699
ENSMUSG00000029822	193.8189	-0.0419535	0.11918816	0.4070745	0.8240504
ENSMUSG00000029823	1617.833	-0.1134253	0.13628034	0.04178342	0.4457686
ENSMUSG00000029826	47.25764	0.02794556	0.12007156	0.5635151	0.8949464
ENSMUSG00000029828	2.732748	-0.007058075	0.14403575	0.6314452	NA
ENSMUSG00000029830	0.7663637	0	0.1521201	1	NA
ENSMUSG00000029832	46.95708	-0.02582151	0.12545497	0.5415774	0.8884416
ENSMUSG00000029833	356.8593	-0.03883342	0.10356308	0.5239312	0.883027
ENSMUSG00000029836	765.1658	-0.04596	0.08895196	0.4692674	0.85764
ENSMUSG00000029837	0.6620269	0	0.1521201	1	NA
ENSMUSG00000029838	1228.744	0.0561292	0.10510944	0.3548267	0.7980923
ENSMUSG00000029840	1863.842	-0.01582323	0.10587342	0.790378	0.9595571
ENSMUSG00000029843	14.14883	0.07747465	0.19760842	0.0152204	0.3256302
ENSMUSG00000029844	0.02967808	-0.0002917655	0.15213364	0.9564838	NA
ENSMUSG00000029847	3.39946	-0.001850324	0.14061423	0.9200542	NA
ENSMUSG00000029851	6.187338	-0.01144074	0.14188641	0.5462191	0.8901541
ENSMUSG00000029859	1.667117	-0.006630401	0.14454924	0.6340634	NA
ENSMUSG00000029860	65.58015	-0.06898342	0.13631898	0.1221373	0.6033765
ENSMUSG00000029861	841.0191	0.001388941	0.10168181	0.9819577	0.9976166
ENSMUSG00000029862	19.47032	0.0082385	0.1281165	0.8229785	0.9674795
ENSMUSG00000029863	123.5115	0.008133104	0.12724331	0.8305761	0.9687206
ENSMUSG00000029864	39.00387	0.04833118	0.12354704	0.3119913	0.7753408
ENSMUSG00000029868	0.5740854	-0.006618278	0.15126005	0.4096176	NA
ENSMUSG00000029869	272.013	-0.02684306	0.11542786	0.6111677	0.9100232
ENSMUSG00000029875	81.0229	0.011315	0.11960536	0.8129886	0.9643781
ENSMUSG00000029878	547.2318	-0.05650078	0.10445689	0.3538658	0.7976891
ENSMUSG00000029910	36.38563	0.006878716	0.12602346	0.8620659	0.9752755
ENSMUSG00000029911	144.1847	0.06142736	0.11290742	0.2803037	0.7544379
ENSMUSG00000029913	67.60236	0.04199043	0.12127722	0.3893526	0.814566
ENSMUSG00000029915	11.38903	0.018905	0.13913186	0.4490469	0.84814
ENSMUSG00000029916	291.5181	0.04044666	0.10283513	0.5090567	0.8767736
ENSMUSG00000029917	22.0603	-0.02558108	0.12992245	0.4917902	0.8660334
ENSMUSG00000029918	294.6929	-0.007396921	0.11533868	0.8874447	0.9819276
ENSMUSG00000029919	50.95088	0.1007654	0.14662237	0.04482352	0.4533933
ENSMUSG00000029920	343.4305	-0.08571012	0.09719218	0.1769599	0.6666721
ENSMUSG00000029922	734.4063	0.0566749	0.09796682	0.3676488	0.8035102
ENSMUSG00000029923	0.6867463	0.00400973	0.15045219	0.5825432	NA
ENSMUSG00000029924	283.6374	-0.08066698	0.13708201	0.09010241	0.5597178
ENSMUSG00000029925	22.5789	-0.01413353	0.13178514	0.6647133	0.9276303
ENSMUSG00000029992	562.8091	-0.06501127	0.08832504	0.3062203	0.7716207
ENSMUSG00000029993	126.4872	0.124717	0.12480457	0.03818449	0.4349328
ENSMUSG00000029994	17.29806	-0.01157791	0.13112439	0.7263204	0.9430612
ENSMUSG00000029998	819.7861	-0.003486589	0.10922572	0.9515312	0.9931639
ENSMUSG00000029999	716.8452	-0.03840404	0.11497166	0.4757193	0.8598874
ENSMUSG00000030000	1153.632	0.04734834	0.09489618	0.4546084	0.850263
ENSMUSG00000030002	486.342	-0.05340513	0.12284769	0.2776303	0.7514172
ENSMUSG00000030004	4.798359	0.005351935	0.13745224	0.8189476	0.9653968
ENSMUSG00000030007	878.0117	0.06293976	0.10278046	0.3078793	0.7734392
ENSMUSG00000030008	37.4736	0.03980572	0.13183883	0.3066268	0.7720627
ENSMUSG00000030016	1748.377	-0.03483929	0.09224532	0.5831345	0.9026805
ENSMUSG00000030019	169.5946	0.07106451	0.1169055	0.2003028	0.6862639
ENSMUSG00000030020	1700.69	-0.147087	0.09150913	0.02271677	0.3674223
ENSMUSG00000030022	49.32059	-0.05295501	0.12627163	0.2553127	0.737314
ENSMUSG00000030029	313.4753	0.05103746	0.1152597	0.3495288	0.7957486
ENSMUSG00000030030	64.83375	0.07438255	0.12022671	0.1691805	0.6573561
ENSMUSG00000030031	114.193	-0.02547995	0.11519847	0.6303029	0.9169208
ENSMUSG00000030032	123.4722	0.1245785	0.14114887	0.02917942	0.3915283
ENSMUSG00000030034	46.64281	0.04642768	0.12044396	0.353794	0.7976891
ENSMUSG00000030035	124.7469	0.2430404	0.24640743	0.001566942	0.1394083
ENSMUSG00000030036	160.1631	-0.007611953	0.11454435	0.8858512	0.9813079
ENSMUSG00000030037	101.8328	0.05654192	0.1221312	0.2602173	0.7387836
ENSMUSG00000030041	0.3024128	-0.0002856696	0.15213308	0.957392	NA
ENSMUSG00000030042	136.5693	-0.08913654	0.13379887	0.0803143	0.546435
ENSMUSG00000030043	103.9469	-0.08808549	0.13776736	0.07417432	0.5307458
ENSMUSG00000030045	184.9434	-0.005373921	0.12271746	0.9025184	0.9840431
ENSMUSG00000030047	13.34941	0.006037402	0.13640541	0.808879	0.9641074
ENSMUSG00000030048	14.17887	0.03480558	0.14023401	0.2519268	0.7357457
ENSMUSG00000030050	0.1293214	0.001524412	0.15239054	0.7778554	NA
ENSMUSG00000030051	51.63737	-0.01817756	0.12134664	0.6939814	0.9352277
ENSMUSG00000030054	1.176945	0.01620308	0.15451122	0.1675373	NA
ENSMUSG00000030055	154.0081	9.360332e-05	0.10362235	0.9987676	1
ENSMUSG00000030056	86.80071	0.05619407	0.11430572	0.3123921	0.7753408
ENSMUSG00000030057	1513.116	0.03611574	0.10194024	0.5572493	0.892766
