gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000029661	60.78186	0.005162307	0.06635241	0.650146	0.9918021
ENSMUSG00000029663	0.06923049	-6.568367e-05	0.07555427	0.960268	NA
ENSMUSG00000029664	0.3199341	0.0007903633	0.07768495	0.5656639	NA
ENSMUSG00000029669	141.7746	0.01967052	0.06331729	0.3006029	0.9540687
ENSMUSG00000029670	114.0936	-0.008485395	0.06584479	0.5147996	0.9833475
ENSMUSG00000029671	1.719778	-0.001624212	0.07211923	0.4398208	NA
ENSMUSG00000029672	326.5212	0.01641048	0.06550538	0.3262961	0.9596682
ENSMUSG00000029673	632.3659	-0.003332439	0.06731693	0.7297689	0.9945077
ENSMUSG00000029674	143.1039	0.01996768	0.06920309	0.218773	0.9206905
ENSMUSG00000029675	18.25641	0.009571946	0.06928079	0.3088742	0.9557403
ENSMUSG00000029676	181.8533	-0.02875823	0.07263642	0.1362341	0.877239
ENSMUSG00000029681	161.3742	0.007393628	0.05956016	0.6557302	0.9918021
ENSMUSG00000029684	575.1711	-0.02708301	0.07447098	0.1109365	0.8565215
ENSMUSG00000029685	0.05703331	-0.0002856722	0.07590594	0.8289884	NA
ENSMUSG00000029686	842.8647	-0.01321731	0.05346226	0.4827466	0.9833475
ENSMUSG00000029687	127.5707	-0.08934154	0.11409348	0.002266374	0.3910414
ENSMUSG00000029695	44.61171	-0.001819742	0.06638796	0.8645368	0.9968315
ENSMUSG00000029697	1.304973	0.002972714	0.07553015	0.1882623	NA
ENSMUSG00000029699	4.797016	0.006539855	0.0703082	0.2274157	NA
ENSMUSG00000029700	1.138565	0.001212543	0.07149522	0.5637935	NA
ENSMUSG00000029701	322.9886	0.01233064	0.06354489	0.4442755	0.9784469
ENSMUSG00000029703	88.27762	-0.005468456	0.06037697	0.730808	0.9945077
ENSMUSG00000029705	849.3655	0.01935024	0.05674526	0.332694	0.9603452
ENSMUSG00000029707	0.1116294	0.0003360716	0.0760048	0.7999491	NA
ENSMUSG00000029708	168.4392	0.01218794	0.06415405	0.4380752	0.9782461
ENSMUSG00000029710	29.01465	-0.005020736	0.06577982	0.6749703	0.9925851
ENSMUSG00000029712	333.663	-0.01335641	0.05731237	0.4707933	0.9833475
ENSMUSG00000029713	1474.565	0.01580907	0.05746184	0.4074844	0.975772
ENSMUSG00000029714	256.9149	-0.006457723	0.06681637	0.5661412	0.9869917
ENSMUSG00000029715	67.01996	-7.459326e-05	0.06180039	0.9959364	0.9995253
ENSMUSG00000029716	15.23059	0.01456379	0.07386619	0.03902468	0.7200782
ENSMUSG00000029718	15.54138	0.002197595	0.06817718	0.7826001	0.9959254
ENSMUSG00000029720	85.40652	-0.002745613	0.06618296	0.8036485	0.9959254
ENSMUSG00000029722	388.7447	-0.01909328	0.06217065	0.3181972	0.9574791
ENSMUSG00000029723	356.6412	-0.01478966	0.0546837	0.4383702	0.9782461
ENSMUSG00000029725	37.0768	-0.008777211	0.06606842	0.4973013	0.9833475
ENSMUSG00000029726	264.1227	0.03019447	0.07271068	0.1325196	0.8738278
ENSMUSG00000029727	8.823245	-0.007575647	0.06998847	0.2601632	NA
ENSMUSG00000029729	818.7481	0.02498175	0.05627343	0.2368174	0.9345905
ENSMUSG00000029730	96.76048	0.02528657	0.07235865	0.1446514	0.8817938
ENSMUSG00000029735	19.28106	-0.002298029	0.06735809	0.8064805	0.9959254
ENSMUSG00000029752	596.9467	0.02235187	0.06135266	0.2723829	0.9418056
ENSMUSG00000029754	84.48622	0.001160906	0.06271161	0.9342638	0.9983069
ENSMUSG00000029755	36.1083	0.01004628	0.06692748	0.4268695	0.975772
ENSMUSG00000029757	551.7911	0.0301537	0.07177673	0.1411665	0.8817938
ENSMUSG00000029759	6.670674	-0.007751265	0.07012234	0.2394869	NA
ENSMUSG00000029761	105.3299	0.05484283	0.09846393	0.003619588	0.4415007
ENSMUSG00000029762	1.866181	0.002297246	0.07029624	0.4783506	NA
ENSMUSG00000029763	883.2786	-0.08392044	0.09749108	0.01381916	0.6002293
ENSMUSG00000029765	1166.928	0.02046128	0.05722727	0.3114382	0.9559745
ENSMUSG00000029767	515.7374	0.005960794	0.05632815	0.7307746	0.9945077
ENSMUSG00000029769	138.989	0.004992512	0.06690291	0.6396147	0.9918021
ENSMUSG00000029771	27.0245	0.01537507	0.07261018	0.0862326	0.821467
ENSMUSG00000029772	1135.831	-0.01202295	0.06200688	0.4734372	0.9833475
ENSMUSG00000029775	932.7287	0.01959104	0.06227633	0.3093793	0.9557403
ENSMUSG00000029776	290.3998	0.002280215	0.04858012	0.8974357	0.9983069
ENSMUSG00000029777	682.3376	0.02030427	0.06175804	0.3011623	0.9540687
ENSMUSG00000029778	1367.512	0.04038745	0.0788429	0.07477861	0.8078312
ENSMUSG00000029780	208.2594	-0.0006579292	0.05827682	0.9678709	0.9983069
ENSMUSG00000029781	223.2162	0.002489653	0.0573484	0.8815966	0.9975021
ENSMUSG00000029782	262.2768	0.004370426	0.05769927	0.7943736	0.9959254
ENSMUSG00000029784	1.644051	0.0006897136	0.06987131	0.8422499	NA
ENSMUSG00000029787	934.578	0.007312705	0.04579543	0.6787791	0.9925982
ENSMUSG00000029788	0.2879623	-0.0008305583	0.07851284	0.5428112	NA
ENSMUSG00000029790	56.39289	0.01042042	0.06695322	0.4154243	0.975772
ENSMUSG00000029797	32.3837	-0.002912387	0.0684475	0.7014983	0.9945077
ENSMUSG00000029798	41.21112	-0.006761301	0.06596108	0.582505	0.9892007
ENSMUSG00000029802	89.97914	-0.007869625	0.06306267	0.598755	0.9903903
ENSMUSG00000029804	812.6434	0.01585486	0.05399603	0.4112226	0.975772
ENSMUSG00000029810	83.52091	0.03336047	0.07783402	0.07833601	0.8078312
ENSMUSG00000029811	0.2824392	0.0008395875	0.07855788	0.5388964	NA
ENSMUSG00000029814	1.939168	0.0001130956	0.07082496	0.9576879	NA
ENSMUSG00000029815	118.2084	-0.01098245	0.0613807	0.5114011	0.9833475
ENSMUSG00000029816	12.47887	0.01871265	0.07748016	0.01501614	0.6002293
ENSMUSG00000029817	225.6641	0.00306177	0.05283744	0.86205	0.9968315
ENSMUSG00000029819	194.4428	0.02168703	0.06628533	0.247362	0.9345905
ENSMUSG00000029821	99.14029	0.001513453	0.06357536	0.9104171	0.9983069
ENSMUSG00000029822	193.8189	0.005205987	0.06293628	0.7179237	0.9945077
ENSMUSG00000029823	1617.833	-0.01567181	0.06708519	0.3073025	0.9557403
ENSMUSG00000029826	47.25764	0.02492214	0.07428679	0.1081001	0.8533605
ENSMUSG00000029828	2.732748	-0.00077228	0.06984632	0.8273738	NA
ENSMUSG00000029830	0.7663637	0	0.07553484	1	NA
ENSMUSG00000029832	46.95708	-0.01487209	0.06967705	0.2352237	0.9338031
ENSMUSG00000029833	356.8593	-0.0194903	0.06279974	0.3073359	0.9557403
ENSMUSG00000029836	765.1658	-0.01399264	0.05174382	0.4595729	0.9833475
ENSMUSG00000029837	0.6620269	0	0.07553484	1	NA
ENSMUSG00000029838	1228.744	-0.01039625	0.05802021	0.5569161	0.9860567
ENSMUSG00000029840	1863.842	-0.0002603189	0.05635024	0.9877241	0.9987212
ENSMUSG00000029843	14.14883	0.008284414	0.07009105	0.2394055	0.9345905
ENSMUSG00000029844	0.02967808	0.0001548251	0.07564309	0.9065953	NA
ENSMUSG00000029847	3.39946	0.003882104	0.06994438	0.3908435	NA
ENSMUSG00000029851	6.187338	-0.002400626	0.06953682	0.6185912	NA
ENSMUSG00000029859	1.667117	0.001250178	0.0700425	0.698624	NA
ENSMUSG00000029860	65.58015	0.002187427	0.06544624	0.8528889	0.9967687
ENSMUSG00000029861	841.0191	0.0001611971	0.05392665	0.992609	0.9994231
ENSMUSG00000029862	19.47032	-0.01234724	0.06957216	0.2567863	0.9396027
ENSMUSG00000029863	123.5115	0.005028108	0.06701726	0.6328327	0.9918021
ENSMUSG00000029864	39.00387	0.006482408	0.06420097	0.6381497	0.9918021
ENSMUSG00000029868	0.5740854	-0.0001598897	0.07161316	0.9290779	NA
ENSMUSG00000029869	272.013	-0.02507863	0.07253708	0.1417634	0.8817938
ENSMUSG00000029875	81.0229	0.009792911	0.06533877	0.4831587	0.9833475
ENSMUSG00000029878	547.2318	0.01079519	0.05786515	0.5447328	0.9837023
ENSMUSG00000029910	36.38563	-0.002436913	0.06596863	0.8285029	0.9959254
ENSMUSG00000029911	144.1847	0.008757614	0.06049148	0.595789	0.9903903
ENSMUSG00000029913	67.60236	-0.01485433	0.06737355	0.3122133	0.9559745
ENSMUSG00000029915	11.38903	0.007312296	0.0699975	0.2623164	0.9407565
ENSMUSG00000029916	291.5181	0.009722333	0.05655024	0.5866583	0.9896511
ENSMUSG00000029917	22.0603	-9.975714e-06	0.0666087	0.9992255	1
ENSMUSG00000029918	294.6929	-0.01554104	0.06638208	0.3245052	0.9584649
ENSMUSG00000029919	50.95088	0.03538463	0.08338865	0.02431914	0.6581891
ENSMUSG00000029920	343.4305	-0.02971025	0.06658746	0.1755101	0.8976294
ENSMUSG00000029922	734.4063	0.001317549	0.05143448	0.9405237	0.9983069
ENSMUSG00000029923	0.6867463	0.0009518399	0.07309632	0.5766223	NA
ENSMUSG00000029924	283.6374	0.000617917	0.06461923	0.9606038	0.9983069
ENSMUSG00000029925	22.5789	0.005991479	0.06832446	0.5034447	0.9833475
ENSMUSG00000029992	562.8091	0.007366541	0.04749816	0.6802809	0.9926557
ENSMUSG00000029993	126.4872	0.01825185	0.06527494	0.3014083	0.9540687
ENSMUSG00000029994	17.29806	-0.004280753	0.06777488	0.6416951	0.9918021
ENSMUSG00000029998	819.7861	0.001529533	0.05824615	0.9255624	0.9983069
ENSMUSG00000029999	716.8452	-0.02124075	0.06947238	0.2062097	0.9156811
ENSMUSG00000030000	1153.632	-0.004065661	0.05032136	0.8193268	0.9959254
ENSMUSG00000030002	486.342	0.0005374168	0.06325223	0.9686175	0.9983069
ENSMUSG00000030004	4.798359	0.005526787	0.06968036	0.3586914	NA
ENSMUSG00000030007	878.0117	0.0228402	0.06462114	0.2491499	0.9358582
ENSMUSG00000030008	37.4736	0.002665952	0.06643556	0.8036159	0.9959254
ENSMUSG00000030016	1748.377	-0.02523298	0.0617006	0.2336133	0.9334812
ENSMUSG00000030019	169.5946	0.005447629	0.06063397	0.7297655	0.9945077
ENSMUSG00000030020	1700.69	0.007709626	0.04810172	0.6677285	0.9925851
ENSMUSG00000030022	49.32059	0.01206252	0.06709824	0.3704722	0.9710376
ENSMUSG00000030029	313.4753	0.0454281	0.08728914	0.02792701	0.6853939
ENSMUSG00000030030	64.83375	0.04201715	0.08513288	0.03376991	0.6931053
ENSMUSG00000030031	114.193	-0.005219634	0.06152135	0.7325924	0.9947721
ENSMUSG00000030032	123.4722	-0.009187882	0.0633812	0.5439966	0.9837023
ENSMUSG00000030034	46.64281	0.01695233	0.06807747	0.2681683	0.9418056
ENSMUSG00000030035	124.7469	0.005711586	0.06333532	0.6883676	0.993727
ENSMUSG00000030036	160.1631	-0.002336954	0.06096934	0.8779428	0.9970857
ENSMUSG00000030037	101.8328	0.007162761	0.06371018	0.6172074	0.9912757
ENSMUSG00000030041	0.3024128	0.0001563322	0.07564522	0.905692	NA
ENSMUSG00000030042	136.5693	-0.007439972	0.064573	0.5887685	0.9896511
ENSMUSG00000030043	103.9469	-0.03521929	0.08312211	0.02610626	0.675164
ENSMUSG00000030045	184.9434	0.006701851	0.06579298	0.5903166	0.9896511
ENSMUSG00000030047	13.34941	0.0002538161	0.0687492	0.9689343	0.9983069
ENSMUSG00000030048	14.17887	0.006099232	0.06886288	0.4488911	0.9793211
ENSMUSG00000030050	0.1293214	0.0006133836	0.07707848	0.6485453	NA
ENSMUSG00000030051	51.63737	-0.01621515	0.06906518	0.2481211	0.9352842
ENSMUSG00000030054	1.176945	0.001920859	0.07045359	0.5109909	NA
ENSMUSG00000030055	154.0081	0.005692921	0.05537254	0.7447425	0.9953725
ENSMUSG00000030056	86.80071	0.01108488	0.06208672	0.500105	0.9833475
ENSMUSG00000030057	1513.116	0.0005088732	0.05398716	0.9766618	0.9983069
ENSMUSG00000030058	2168.29	-0.00487482	0.04604348	0.7814491	0.9959254
ENSMUSG00000030059	441.1219	0.01651933	0.06087717	0.3749867	0.9714793
ENSMUSG00000030060	84.49705	-0.002240413	0.06112544	0.8822415	0.9976529
ENSMUSG00000030061	371.8263	-0.00632617	0.05612829	0.7164067	0.9945077
ENSMUSG00000030062	715.3773	0.006764111	0.05238263	0.7063998	0.9945077
ENSMUSG00000030064	290.1244	-0.01456984	0.06253362	0.4026053	0.975772
ENSMUSG00000030067	1805.862	-0.01591792	0.06823385	0.2752739	0.9418056
ENSMUSG00000030068	91.66732	-0.01811973	0.07366139	0.07267569	0.8078312
ENSMUSG00000030069	6.212723	0.0003744758	0.06947971	0.9342294	NA
ENSMUSG00000030074	4.418573	-0.007609436	0.070849	0.1537137	NA
ENSMUSG00000030075	317.9775	0.0196156	0.05809479	0.3259338	0.9593641
ENSMUSG00000030077	962.9148	0.003874219	0.06014115	0.8060562	0.9959254
ENSMUSG00000030079	176.2792	0.01198441	0.06032826	0.4913536	0.9833475
ENSMUSG00000030082	392.0698	-0.04436871	0.07642341	0.07990252	0.809914
ENSMUSG00000030083	117.9954	-0.01084635	0.06382929	0.4817588	0.9833475
ENSMUSG00000030084	387.7283	0.0242166	0.07089359	0.1700188	0.8976294
ENSMUSG00000030086	165.7634	0.01340247	0.06355936	0.4168932	0.975772
ENSMUSG00000030087	123.37	0.0251555	0.06957885	0.1837689	0.8976294
ENSMUSG00000030088	303.1226	0.02680183	0.06440711	0.2085687	0.9173345
ENSMUSG00000030089	14.3634	-0.00189309	0.06787144	0.823185	0.9959254
ENSMUSG00000030091	344.5793	-0.009763648	0.06400645	0.5130742	0.9833475
ENSMUSG00000030092	190.8684	-0.01101513	0.06175822	0.50617	0.9833475
ENSMUSG00000030093	143.7135	-0.0113726	0.05664237	0.5319209	0.9833475
ENSMUSG00000030094	182.1876	-0.0004724173	0.05161835	0.9786302	0.9983069
ENSMUSG00000030095	256.1986	0.005479804	0.05693765	0.7488269	0.9953725
ENSMUSG00000030096	1161.773	0.0008196176	0.05723566	0.9608104	0.9983069
ENSMUSG00000030098	93.16377	0.01765543	0.06984525	0.2155999	0.9186468
ENSMUSG00000030101	160.7257	0.02904661	0.07225097	0.1397996	0.8817938
ENSMUSG00000030102	8833.319	-0.01529278	0.06634209	0.3293874	0.9602183
ENSMUSG00000030103	292.0859	0.01094776	0.06469414	0.4622731	0.9833475
ENSMUSG00000030104	204.0223	-0.006720562	0.06116163	0.6695772	0.9925851
ENSMUSG00000030105	1066.622	-0.002820737	0.04815359	0.8732727	0.9970857
ENSMUSG00000030107	6.914154	-0.004751692	0.07027212	0.2838283	NA
ENSMUSG00000030108	25.01769	0.004549894	0.0687695	0.5445754	0.9837023
ENSMUSG00000030109	1.3725	0.001872811	0.07110551	0.4525243	NA
ENSMUSG00000030110	55.41772	0.006229288	0.06932519	0.3876739	0.9751418
ENSMUSG00000030111	10.35578	0.001158205	0.06874367	0.8607038	0.9968315
ENSMUSG00000030114	0.2481637	0.0007531061	0.07788262	0.5795041	NA
ENSMUSG00000030116	1.53826	-0.002503197	0.07100567	0.3703549	NA
ENSMUSG00000030117	0.1159029	0	0.07553484	1	NA
ENSMUSG00000030120	1436.015	-0.001739667	0.0519115	0.9214455	0.9983069
ENSMUSG00000030122	625.6971	0.0162228	0.06664216	0.3087731	0.9557403
ENSMUSG00000030123	637.3681	-0.006457015	0.06546797	0.6107768	0.9907391
ENSMUSG00000030124	17.04661	-0.008108472	0.0690829	0.3567328	0.9678929
ENSMUSG00000030125	6.846465	-0.0004385132	0.06946623	0.9237637	NA
ENSMUSG00000030126	673.9362	-0.02965999	0.07038936	0.1543312	0.8833088
ENSMUSG00000030127	349.6051	-0.012578	0.05741449	0.4923936	0.9833475
ENSMUSG00000030134	1952.862	-0.01104755	0.05421191	0.5488196	0.9842256
ENSMUSG00000030137	14.2304	0.002174788	0.06850868	0.7656326	0.9958846
ENSMUSG00000030138	215.017	0.0516963	0.08579395	0.04142181	0.7263677
ENSMUSG00000030142	0.05517465	0	0.07553484	1	NA
ENSMUSG00000030144	0.05703331	-0.0002856722	0.07590594	0.8289884	NA
ENSMUSG00000030145	87.37433	0.008000626	0.06565018	0.5391071	0.9837023
ENSMUSG00000030147	0.02967808	0.0001548251	0.07564309	0.9065953	NA
ENSMUSG00000030148	3.21293	-0.001734247	0.06937629	0.7318958	NA
ENSMUSG00000030154	0.4376849	-0.00051767	0.07674496	0.697923	NA
ENSMUSG00000030157	39.0057	-0.03423651	0.08058802	0.04929056	0.7507603
ENSMUSG00000030158	0.1140666	-0.0005867516	0.07705182	0.6614415	NA
ENSMUSG00000030159	6.979826	-0.00751504	0.08872005	0.02650265	NA
ENSMUSG00000030161	2616.921	0.0157684	0.05894576	0.4026225	0.975772
ENSMUSG00000030165	0.07614395	0	0.07553484	1	NA
ENSMUSG00000030166	107.1397	-0.006514165	0.06196563	0.6698643	0.9925851
ENSMUSG00000030168	445.455	-0.04763598	0.07590551	0.07359161	0.8078312
ENSMUSG00000030170	6.351698	-0.0006390678	0.06897733	0.9147737	NA
ENSMUSG00000030172	455.9376	-0.006968117	0.05235256	0.6983479	0.9945077
ENSMUSG00000030177	50.67514	0.01126679	0.06983366	0.2469711	0.9345905
ENSMUSG00000030180	838.561	-0.01870721	0.05874068	0.3415789	0.9656154
ENSMUSG00000030187	3.052941	-0.001096702	0.06928837	0.8323157	NA
ENSMUSG00000030188	26.71054	-0.005065964	0.06644387	0.6524292	0.9918021
ENSMUSG00000030189	74.31016	-0.0004206823	0.06307377	0.9756656	0.9983069
ENSMUSG00000030196	0.03952348	-0.0002856722	0.07590594	0.8289884	NA
ENSMUSG00000030199	104.0317	-0.008144	0.06859457	0.3967443	0.975772
ENSMUSG00000030200	0.06412521	0.0001548251	0.07564309	0.9065953	NA
ENSMUSG00000030201	901.6763	-0.02130821	0.0597508	0.2930286	0.9539616
ENSMUSG00000030203	132.9017	0.01174788	0.06688449	0.3843991	0.9751418
ENSMUSG00000030204	230.3765	0.01015537	0.05938611	0.5560982	0.9860567
ENSMUSG00000030205	1.500155	0.0002570116	0.0724394	0.8740377	NA
ENSMUSG00000030206	0.8851067	-0.001309296	0.07103571	0.5705324	NA
ENSMUSG00000030207	1316.185	0.003511588	0.0479245	0.8426961	0.9959254
ENSMUSG00000030208	8.280356	0.008588435	0.06958453	0.2963257	NA
ENSMUSG00000030209	6903.917	-0.05459218	0.08991152	0.02788351	0.6853939
ENSMUSG00000030213	983.3218	-0.1877454	0.14673627	6.179956e-05	0.09944728
ENSMUSG00000030214	0.6289445	0.0007057965	0.07372575	0.6509714	NA
ENSMUSG00000030216	299.9485	-0.003931677	0.05551424	0.8200348	0.9959254
ENSMUSG00000030217	0.07614395	0	0.07553484	1	NA
ENSMUSG00000030218	35.04391	-0.004649098	0.06715707	0.6492657	0.9918021
ENSMUSG00000030219	2.549972	-0.01070929	0.12409322	0.007850633	NA
ENSMUSG00000030220	65.20044	-0.000111837	0.06242368	0.9937364	0.9995253
ENSMUSG00000030222	68.42706	-0.04190542	0.08524438	0.03268035	0.6931053
ENSMUSG00000030223	504.8444	-0.00368874	0.05576649	0.8302772	0.9959254
ENSMUSG00000030224	646.4134	0.02656422	0.063219	0.2148187	0.9186468
ENSMUSG00000030225	10.05485	0.001885365	0.06828194	0.8066722	0.9959254
ENSMUSG00000030226	1195.216	-0.01017556	0.06427013	0.4945182	0.9833475
ENSMUSG00000030228	1.16051	-0.003613144	0.07665378	0.1372755	NA
ENSMUSG00000030230	4.446843	-0.002056653	0.06921466	0.7128625	NA
ENSMUSG00000030231	875.9288	-0.02339191	0.06474234	0.2421211	0.9345905
ENSMUSG00000030232	590.0792	-0.01765729	0.0641295	0.3244929	0.9584649
ENSMUSG00000030235	303.7285	-0.00601699	0.05338541	0.7353449	0.9953725
ENSMUSG00000030236	1.563756	0.002134942	0.07057446	0.4624603	NA
ENSMUSG00000030237	384.5069	-0.005868226	0.05884064	0.7234504	0.9945077
ENSMUSG00000030243	141.0061	0.01039368	0.06462205	0.4805062	0.9833475
ENSMUSG00000030244	0.6090062	-0.0004694121	0.07379269	0.7530233	NA
ENSMUSG00000030245	252.3072	0.004630505	0.05716459	0.7847525	0.9959254
ENSMUSG00000030246	1821.654	-0.006804399	0.05918793	0.6821184	0.9929024
ENSMUSG00000030247	22.19781	0.006630537	0.06820713	0.482244	0.9833475
ENSMUSG00000030249	87.55514	-0.00313755	0.06051919	0.8397835	0.9959254
ENSMUSG00000030254	62.77689	-0.001083189	0.06457173	0.9313433	0.9983069
ENSMUSG00000030255	110.1797	0.003335249	0.06000114	0.8326654	0.9959254
ENSMUSG00000030256	484.4635	-0.03237915	0.07952672	0.05419264	0.772954
ENSMUSG00000030257	1613.1	-0.01027849	0.06474221	0.4815512	0.9833475
ENSMUSG00000030259	173.7269	0.01195606	0.06577047	0.4105537	0.975772
ENSMUSG00000030263	10.42902	0.00608116	0.06963416	0.3467662	0.9673051
ENSMUSG00000030264	169.8329	0.006180983	0.06053397	0.6982816	0.9945077
ENSMUSG00000030265	471.4587	-0.001188828	0.06301635	0.9316384	0.9983069
ENSMUSG00000030268	426.0716	0.027562	0.07357015	0.1254088	0.8648222
ENSMUSG00000030269	80.53267	-0.02622183	0.07669765	0.06446781	0.7984739
ENSMUSG00000030270	20.44837	0.006466902	0.06985806	0.2994602	0.9540687
ENSMUSG00000030271	32.62879	0.0004312636	0.06434677	0.9730266	0.9983069
ENSMUSG00000030272	192.5039	0.05157966	0.09110864	0.02018308	0.6416303
ENSMUSG00000030275	3468.586	-0.03780039	0.06739023	0.1217968	0.8633065
ENSMUSG00000030276	43.54646	0.01218205	0.0692302	0.2777569	0.9418056
ENSMUSG00000030278	0.03952348	-0.0002856722	0.07590594	0.8289884	NA
ENSMUSG00000030279	580.1079	-0.03833747	0.07180981	0.1111498	0.8565215
ENSMUSG00000030281	15.78443	0.002812303	0.06806623	0.7347698	0.9953725
ENSMUSG00000030282	372.4099	0.01249038	0.05918897	0.4853071	0.9833475
ENSMUSG00000030283	289.9716	-0.0135402	0.06698379	0.3445184	0.9656154
ENSMUSG00000030284	334.3114	0.01357319	0.05618278	0.4685465	0.9833475
ENSMUSG00000030286	367.075	-0.02232404	0.06047627	0.2754952	0.9418056
ENSMUSG00000030287	302.6707	-0.02010028	0.06902318	0.2214788	0.9240802
ENSMUSG00000030291	84.41466	-0.006588152	0.06212651	0.6647834	0.9925851
ENSMUSG00000030298	298.3957	-0.01341575	0.06454057	0.4010092	0.975772
ENSMUSG00000030301	187.9035	0.003333843	0.05783862	0.8410545	0.9959254
ENSMUSG00000030302	4763.472	-0.004579918	0.05723338	0.7867426	0.9959254
ENSMUSG00000030303	113.0097	0.0108731	0.06176731	0.5104743	0.9833475
ENSMUSG00000030304	365.3413	-0.0298586	0.0698479	0.1572908	0.887374
ENSMUSG00000030306	1252.072	-0.01512543	0.05738283	0.4242775	0.975772
ENSMUSG00000030307	624.9308	0.0646876	0.1018776	0.005352007	0.5000771
ENSMUSG00000030309	69.67517	-4.825426e-05	0.06588818	0.9965549	0.9995253
ENSMUSG00000030310	2695.322	-0.007962748	0.04836567	0.65827	0.9925851
ENSMUSG00000030313	971.1521	-0.001061747	0.04761517	0.951926	0.9983069
ENSMUSG00000030314	114.9667	0.003829029	0.06561858	0.7470397	0.9953725
ENSMUSG00000030315	140.1204	0.007950791	0.05813815	0.6432704	0.9918021
ENSMUSG00000030316	59.39485	0.007239954	0.06123495	0.6472749	0.9918021
ENSMUSG00000030317	86.70569	0.004171901	0.06020308	0.7915826	0.9959254
ENSMUSG00000030319	31.83643	0.004811144	0.06662167	0.6607621	0.9925851
ENSMUSG00000030321	38.80421	0.02556401	0.07494565	0.09711424	0.8330444
ENSMUSG00000030322	82.66002	0.01805219	0.0653278	0.3036046	0.9540687
ENSMUSG00000030323	219.3213	0.003094573	0.05869524	0.8494716	0.9966875
ENSMUSG00000030324	2.138919	-0.0002791663	0.0697924	0.93856	NA
ENSMUSG00000030325	0.1709299	-0.000823874	0.078464	0.5458456	NA
ENSMUSG00000030327	945.7099	0.04410029	0.07029857	0.09086052	0.8261421
ENSMUSG00000030329	290.0574	-0.002237013	0.06780988	0.7956119	0.9959254
ENSMUSG00000030330	250.0634	0.007829473	0.05844299	0.6461447	0.9918021
ENSMUSG00000030335	196.9021	-0.001310773	0.06126574	0.9303234	0.9983069
ENSMUSG00000030336	1.848035	0.0006625566	0.07210176	0.7082048	NA
ENSMUSG00000030337	325.3319	0.01173846	0.0654147	0.4245687	0.975772
ENSMUSG00000030339	35.26618	0.006954872	0.06823345	0.4663844	0.9833475
ENSMUSG00000030340	7.006229	-0.001872939	0.06893438	0.7649042	NA
ENSMUSG00000030341	29.32094	0.01030951	0.06848675	0.3487851	0.9678659
ENSMUSG00000030342	190.48	0.02512401	0.06838661	0.1967277	0.9068709
